pre,ACD_avg,ACD_max,ACD_sum,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOCU,NOF_avg,NOF_max,NOF_sum,NOI_avg,NOI_max,NOI_sum,NOM_avg,NOM_max,NOM_sum,NOT_avg,NOT_max,NOT_sum,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC_avg,TLOC_max,TLOC_sum,VG_avg,VG_max,VG_sum,post
2,0.0,0.0,0.0,2.1818181818181817,25.0,144.0,5.242424242424242,41.0,346.0,1.4090909090909092,5.0,93.0,15.0,0.9333333333333332,8.0,14.0,0.0,0.0,0.0,4.333333333333333,11.0,65.0,1.0,1.0,15.0,0.3333333333333333,2.0,5.0,0.0666666666666666,1.0,1.0,1.0,4.0,66.0,41.93333333333333,111.0,629.0,2.272727272727273,13.0,150.0,0
14,0.1428571428571428,3.0,7.0,3.0124740124740126,55.0,1449.0,6.130977130977131,123.0,2949.0,1.422037422037422,7.0,684.0,49.0,3.036363636363636,13.0,167.0,0.1020408163265306,1.0,5.0,8.618181818181819,36.0,474.0,0.8979591836734694,1.0,44.0,3.272727272727273,19.0,180.0,0.1272727272727272,5.0,7.0,0.7255717255717256,8.0,349.0,95.87755102040816,571.0,4698.0,2.203742203742204,27.0,1060.0,1
0,0.25,1.0,1.0,2.347826086956522,17.0,54.0,6.0,44.0,138.0,1.4782608695652173,3.0,34.0,4.0,0.5,1.0,2.0,0.25,1.0,1.0,5.75,9.0,23.0,0.75,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434782608695652,3.0,24.0,51.75,128.0,207.0,2.347826086956522,13.0,54.0,0
13,0.3714285714285714,4.0,13.0,2.2180232558139537,32.0,763.0,3.840116279069768,34.0,1321.0,1.2093023255813953,4.0,416.0,35.0,1.88,28.0,94.0,0.1714285714285714,1.0,6.0,6.72,31.0,336.0,0.8285714285714286,1.0,29.0,0.4,4.0,20.0,0.12,2.0,6.0,0.6511627906976745,4.0,224.0,70.08571428571429,488.0,2453.0,1.6075581395348837,10.0,553.0,1
1,2.0,2.0,2.0,2.0,10.0,102.0,2.843137254901961,33.0,145.0,1.2745098039215683,4.0,65.0,1.0,3.5,4.0,7.0,0.0,0.0,0.0,25.5,35.0,51.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.9607843137254902,3.0,49.0,278.0,278.0,278.0,1.3333333333333333,7.0,68.0,0
16,0.5409836065573771,10.0,33.0,3.7767857142857135,125.0,2538.0,6.425595238095238,126.0,4318.0,1.4776785714285714,6.0,993.0,61.0,2.453488372093023,52.0,211.0,0.2295081967213114,1.0,14.0,7.337209302325581,108.0,631.0,0.7704918032786885,1.0,47.0,1.8953488372093024,46.0,163.0,0.4302325581395348,16.0,37.0,1.0773809523809523,7.0,724.0,111.88524590163937,1881.0,6825.0,2.3779761904761907,33.0,1598.0,1
2,0.7,5.0,7.0,5.680851063829787,43.0,267.0,7.617021276595745,45.0,358.0,1.6595744680851063,5.0,78.0,10.0,1.3,7.0,13.0,0.1,1.0,1.0,4.4,16.0,44.0,0.9,1.0,9.0,1.4,6.0,14.0,0.3,2.0,3.0,0.8297872340425532,4.0,39.0,58.3,246.0,583.0,2.1702127659574466,10.0,102.0,0
1,0.3333333333333333,1.0,1.0,1.5357142857142858,4.0,43.0,2.4285714285714284,9.0,68.0,1.1071428571428572,2.0,31.0,3.0,1.0,2.0,3.0,0.3333333333333333,1.0,1.0,9.333333333333334,16.0,28.0,0.6666666666666666,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.7142857142857143,2.0,20.0,53.0,91.0,159.0,1.3571428571428572,3.0,38.0,0
0,0.1666666666666666,1.0,2.0,2.4383561643835616,10.0,178.0,3.191780821917808,17.0,233.0,1.3013698630136987,4.0,95.0,12.0,1.25,4.0,15.0,0.1666666666666666,1.0,2.0,5.75,15.0,69.0,0.8333333333333334,1.0,10.0,1.0,5.0,12.0,0.25,2.0,3.0,0.6301369863013698,2.0,46.0,39.083333333333336,92.0,469.0,1.4383561643835616,4.0,105.0,0
24,0.5517241379310345,7.0,16.0,5.094827586206897,32.0,1182.0,8.426724137931034,53.0,1955.0,1.5948275862068966,6.0,370.0,29.0,2.6875,10.0,86.0,0.0689655172413793,1.0,2.0,6.8125,52.0,218.0,0.9310344827586208,1.0,27.0,1.34375,13.0,43.0,0.25,3.0,8.0,0.9525862068965516,5.0,221.0,100.0,611.0,2900.0,2.5991379310344827,22.0,603.0,1
4,0.4285714285714285,6.0,12.0,2.515695067264574,30.0,561.0,4.99103139013453,69.0,1113.0,1.1793721973094171,5.0,263.0,28.0,2.0357142857142856,13.0,57.0,0.3214285714285714,1.0,9.0,7.714285714285714,47.0,216.0,0.6785714285714286,1.0,19.0,0.8928571428571429,10.0,25.0,0.1428571428571428,2.0,4.0,0.6591928251121076,3.0,147.0,65.39285714285714,577.0,1831.0,1.7713004484304933,25.0,395.0,1
7,0.9230769230769232,11.0,24.0,5.419117647058823,75.0,1474.0,8.680147058823529,98.0,2361.0,1.7095588235294117,6.0,465.0,26.0,3.21875,32.0,103.0,0.1153846153846153,1.0,3.0,7.15625,49.0,229.0,0.8846153846153846,1.0,23.0,2.21875,24.0,71.0,1.0,26.0,32.0,0.8272058823529411,5.0,225.0,129.65384615384616,846.0,3371.0,2.606617647058824,16.0,709.0,1
9,0.6206896551724138,11.0,18.0,5.127906976744186,40.0,1764.0,8.25,62.0,2838.0,1.505813953488372,4.0,518.0,29.0,3.6206896551724137,13.0,105.0,0.0689655172413793,1.0,2.0,11.655172413793103,40.0,338.0,0.9310344827586208,1.0,27.0,2.7241379310344827,9.0,79.0,0.1034482758620689,2.0,3.0,0.8052325581395349,5.0,277.0,142.0344827586207,537.0,4119.0,2.311046511627907,12.0,795.0,1
0,0.4,1.0,2.0,5.411764705882353,34.0,184.0,8.323529411764707,59.0,283.0,1.5294117647058822,4.0,52.0,5.0,1.6,4.0,8.0,0.0,0.0,0.0,5.4,10.0,27.0,1.0,1.0,5.0,0.8,2.0,4.0,1.4,4.0,7.0,0.7058823529411765,3.0,24.0,86.0,229.0,430.0,2.3823529411764706,9.0,81.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,5.0,13.0,0.1944444444444444,1.0,7.0,9.0,0.8888888888888888,4.0,8.0,0.8888888888888888,1.0,8.0,4.0,11.0,36.0,0.1111111111111111,1.0,1.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.6944444444444444,4.0,25.0,11.77777777777778,38.0,106.0,0.1944444444444444,1.0,7.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,16.0,0.0,0.0,0.0,0.5,2.0,2.0,0.0,0.0,0.0,0.625,2.0,10.0,9.0,15.0,36.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6470588235294118,10.0,11.0,1.0,1.0,17.0,5.0588235294117645,18.0,86.0,0.0,0.0,0.0,1.411764705882353,5.0,24.0,0.0,0.0,0.0,0.5232558139534884,2.0,45.0,11.294117647058824,27.0,192.0,0.0,0.0,0.0,0
6,0.1153846153846153,1.0,3.0,3.237458193979933,19.0,968.0,6.1237458193979935,37.0,1831.0,1.4682274247491638,4.0,439.0,26.0,3.1333333333333333,10.0,94.0,0.2307692307692307,1.0,6.0,9.0,52.0,270.0,0.7692307692307693,1.0,20.0,0.7333333333333333,6.0,22.0,0.9666666666666668,13.0,29.0,0.9297658862876256,5.0,278.0,106.6923076923077,738.0,2774.0,2.361204013377926,14.0,706.0,1
4,0.0,0.0,0.0,2.35,14.0,141.0,4.316666666666666,32.0,259.0,1.3666666666666667,4.0,82.0,7.0,1.8571428571428568,3.0,13.0,0.0,0.0,0.0,8.571428571428571,15.0,60.0,1.0,1.0,7.0,0.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.6166666666666667,2.0,37.0,66.85714285714286,149.0,468.0,1.6833333333333331,9.0,101.0,0
3,0.0,0.0,0.0,3.0761904761904764,64.0,646.0,5.204761904761905,60.0,1093.0,1.380952380952381,5.0,290.0,16.0,3.1875,14.0,51.0,0.0,0.0,0.0,13.0625,43.0,209.0,1.0,1.0,16.0,0.25,3.0,4.0,0.0625,1.0,1.0,0.7952380952380952,4.0,167.0,108.5625,509.0,1737.0,1.9047619047619049,13.0,400.0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.9285714285714286,6.0,13.0,1.0,1.0,14.0,6.571428571428571,34.0,92.0,0.0,0.0,0.0,1.4285714285714286,16.0,20.0,0.0,0.0,0.0,0.4782608695652174,2.0,44.0,13.857142857142858,55.0,194.0,0.0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.4117647058823529,5.0,7.0,1.0,1.0,17.0,3.176470588235294,16.0,54.0,0.0,0.0,0.0,0.8823529411764706,5.0,15.0,0.0,0.0,0.0,0.1481481481481481,1.0,8.0,8.294117647058824,24.0,141.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,3.1538461538461537,46.0,861.0,5.043956043956044,52.0,1377.0,1.362637362637363,5.0,372.0,24.0,2.25,7.0,54.0,0.0,0.0,0.0,11.333333333333334,35.0,272.0,1.0,1.0,24.0,0.2083333333333333,2.0,5.0,0.0416666666666666,1.0,1.0,0.7802197802197802,4.0,213.0,90.875,321.0,2181.0,1.8424908424908424,11.0,503.0,0
2,0.0526315789473684,1.0,1.0,3.266932270916335,37.0,820.0,5.828685258964144,64.0,1463.0,1.5617529880478087,7.0,392.0,19.0,3.1052631578947367,15.0,59.0,0.0,0.0,0.0,13.0,63.0,247.0,1.0,1.0,19.0,1.2105263157894737,6.0,23.0,0.0526315789473684,1.0,1.0,0.7569721115537849,4.0,190.0,114.36842105263158,674.0,2173.0,2.3426294820717133,20.0,588.0,1
6,0.0555555555555555,2.0,3.0,1.931769722814499,79.0,906.0,5.031982942430703,141.0,2360.0,0.6716417910447762,10.0,315.0,54.0,0.6666666666666666,18.0,36.0,0.7407407407407407,1.0,40.0,6.407407407407407,33.0,346.0,0.2592592592592592,1.0,14.0,3.537037037037037,64.0,191.0,2.0185185185185186,45.0,109.0,1.695095948827292,13.0,795.0,67.0925925925926,932.0,3623.0,1.5522388059701493,54.0,728.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.0,0.08,1.0,2.0,4.0,63.25,251.0,253.0,0.75,1.0,3.0,6.25,12.0,25.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,10.0,101.0,267.0,404.0,0.08,1.0,2.0,0
77,0.0337078651685393,3.0,3.0,2.960646521433591,69.0,4213.0,5.400562192550948,129.0,7685.0,1.432888264230499,8.0,2039.0,89.0,1.9375,7.0,186.0,0.0561797752808988,1.0,5.0,14.5,126.0,1392.0,0.9438202247191012,1.0,84.0,1.6145833333333333,66.0,155.0,0.3229166666666667,11.0,31.0,0.7624736472241743,5.0,1085.0,127.20224719101124,2575.0,11321.0,2.0548137737174983,51.0,2924.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,6.666666666666667,15.0,20.0,0.0,0.0,0.0,3.333333333333333,10.0,10.0,0.0,0.0,0.0,1.85,9.0,37.0,26.33333333333333,56.0,79.0,0.0,0.0,0.0,0
2,0.0,0.0,0.0,0.2524271844660194,3.0,26.0,0.4077669902912621,4.0,42.0,0.2718446601941747,2.0,28.0,12.0,0.0,0.0,0.0,0.8333333333333334,1.0,10.0,8.583333333333334,19.0,103.0,0.1666666666666666,1.0,2.0,0.5833333333333334,7.0,7.0,0.0,0.0,0.0,0.5242718446601942,2.0,54.0,17.583333333333332,82.0,211.0,0.2718446601941747,2.0,28.0,0
0,0.1666666666666666,1.0,1.0,2.3125,15.0,74.0,6.78125,45.0,217.0,1.25,5.0,40.0,6.0,4.333333333333333,22.0,26.0,0.8333333333333334,1.0,5.0,4.0,11.0,24.0,0.1666666666666666,1.0,1.0,0.1666666666666666,1.0,1.0,1.3333333333333333,8.0,8.0,2.09375,10.0,67.0,56.333333333333336,271.0,338.0,1.625,9.0,52.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0056818181818181,2.0,3.0,0.3920454545454545,1.0,207.0,25.0,10.36,204.0,259.0,0.88,1.0,22.0,21.12,205.0,528.0,0.12,1.0,3.0,0.28,6.0,7.0,0.0,0.0,0.0,1.106060606060606,5.0,584.0,54.96,445.0,1374.0,0.3920454545454545,1.0,207.0,0
4,0.5,2.0,3.0,8.532467532467532,56.0,657.0,30.05194805194805,249.0,2314.0,2.987012987012987,17.0,230.0,6.0,5.333333333333333,15.0,32.0,0.6666666666666666,1.0,4.0,12.0,47.0,72.0,0.3333333333333333,1.0,2.0,1.8333333333333333,10.0,11.0,0.0,0.0,0.0,2.9740259740259742,12.0,229.0,448.3333333333333,2092.0,2690.0,7.688311688311688,39.0,592.0,1
1,0.0,0.0,0.0,2.092198581560284,62.0,295.0,12.04255319148936,486.0,1698.0,1.6950354609929077,9.0,239.0,27.0,1.4814814814814814,21.0,40.0,0.0,0.0,0.0,5.222222222222222,65.0,141.0,1.0,1.0,27.0,0.5185185185185185,6.0,14.0,0.0,0.0,0.0,1.070921985815603,4.0,151.0,80.33333333333333,990.0,2169.0,4.617021276595745,207.0,651.0,1
0,0.0,0.0,0.0,2.0422535211267605,18.0,145.0,10.169014084507042,130.0,722.0,1.5633802816901408,9.0,111.0,3.0,6.0,11.0,18.0,0.0,0.0,0.0,23.666666666666668,60.0,71.0,1.0,1.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0,0.704225352112676,3.0,50.0,310.6666666666667,745.0,932.0,2.8028169014084505,32.0,199.0,1
1,0.1111111111111111,2.0,2.0,2.108433734939759,13.0,175.0,8.674698795180722,54.0,720.0,1.7349397590361446,5.0,144.0,18.0,0.2777777777777778,2.0,5.0,0.0,0.0,0.0,4.611111111111111,32.0,83.0,1.0,1.0,18.0,0.1111111111111111,2.0,2.0,0.0,0.0,0.0,1.1566265060240963,4.0,96.0,56.833333333333336,528.0,1023.0,2.674698795180723,9.0,222.0,1
7,0.5,4.0,8.0,1.6566901408450705,30.0,941.0,7.867957746478873,222.0,4469.0,1.0704225352112675,8.0,608.0,16.0,4.294117647058823,17.0,73.0,0.4375,1.0,7.0,32.76470588235294,151.0,557.0,0.5625,1.0,9.0,0.4705882352941176,4.0,8.0,0.6470588235294118,4.0,11.0,1.8890845070422533,24.0,1073.0,373.125,2200.0,5970.0,1.7007042253521127,33.0,966.0,1
9,0.0,0.0,0.0,5.123505976095617,222.0,3858.0,14.775564409030544,499.0,11126.0,1.9455511288180607,10.0,1465.0,88.0,2.852272727272727,21.0,251.0,0.0113636363636363,1.0,1.0,8.25,33.0,726.0,0.9886363636363636,1.0,87.0,0.7840909090909091,27.0,69.0,0.3068181818181818,20.0,27.0,1.5644090305444889,7.0,1178.0,159.20454545454547,1532.0,14010.0,4.664010624169987,145.0,3512.0,1
5,0.3333333333333333,2.0,2.0,8.892857142857142,202.0,498.0,22.767857142857142,599.0,1275.0,2.0357142857142856,7.0,114.0,6.0,5.714285714285714,23.0,40.0,0.0,0.0,0.0,6.714285714285714,13.0,47.0,1.0,1.0,6.0,1.0,5.0,7.0,1.2857142857142858,9.0,9.0,1.1964285714285714,4.0,67.0,251.5,1127.0,1509.0,6.125,129.0,343.0,1
3,0.0,0.0,0.0,3.463917525773196,36.0,336.0,9.494845360824742,142.0,921.0,1.7216494845360826,8.0,167.0,7.0,10.571428571428571,22.0,74.0,0.1428571428571428,1.0,1.0,12.714285714285714,32.0,89.0,0.8571428571428571,1.0,6.0,4.285714285714286,29.0,30.0,1.1428571428571428,6.0,8.0,0.6701030927835051,3.0,65.0,179.57142857142858,543.0,1257.0,3.7938144329896906,50.0,368.0,1
5,0.0,0.0,0.0,4.475991649269311,96.0,2144.0,15.162839248434238,169.0,7263.0,2.198329853862213,9.0,1053.0,17.0,10.235294117647058,77.0,174.0,0.1764705882352941,1.0,3.0,27.94117647058824,297.0,475.0,0.8235294117647058,1.0,14.0,19.235294117647054,201.0,327.0,0.2352941176470588,4.0,4.0,0.5782881002087683,6.0,277.0,517.6470588235294,5207.0,8800.0,4.561586638830898,103.0,2185.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,2.0,15.0,0.125,1.0,9.0,15.0,1.4666666666666666,15.0,22.0,0.9333333333333332,1.0,14.0,4.8,14.0,72.0,0.0666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,2.0,8.0,10.533333333333331,33.0,158.0,0.125,1.0,9.0,1
0,0.0,0.0,0.0,1.5390625,17.0,197.0,6.453125,97.0,826.0,1.546875,8.0,198.0,11.0,3.090909090909091,8.0,34.0,0.0,0.0,0.0,11.363636363636363,24.0,125.0,1.0,1.0,11.0,0.3636363636363636,1.0,4.0,0.2727272727272727,2.0,3.0,0.9921875,5.0,127.0,114.0,350.0,1254.0,2.3203125,29.0,297.0,1
2,0.0,0.0,0.0,15.79591836734694,231.0,2322.0,11.80952380952381,261.0,1736.0,1.020408163265306,5.0,150.0,14.0,1.6428571428571428,14.0,23.0,0.1428571428571428,1.0,2.0,8.428571428571429,13.0,118.0,0.8571428571428571,1.0,12.0,4.214285714285714,53.0,59.0,2.071428571428572,29.0,29.0,0.8639455782312925,5.0,127.0,152.64285714285714,1254.0,2137.0,7.857142857142857,89.0,1155.0,1
1,0.0,0.0,0.0,3.6189473684210527,36.0,1719.0,12.734736842105264,137.0,6049.0,1.8,10.0,855.0,41.0,8.146341463414634,99.0,334.0,0.1951219512195122,1.0,8.0,11.48780487804878,53.0,471.0,0.8048780487804879,1.0,33.0,0.6097560975609756,6.0,25.0,0.0975609756097561,2.0,4.0,0.8926315789473684,7.0,424.0,186.4878048780488,1015.0,7646.0,4.949473684210527,53.0,2351.0,1
14,0.0,0.0,0.0,2.9574944071588365,220.0,1322.0,17.261744966442954,662.0,7716.0,1.8859060402684564,9.0,843.0,18.0,6.833333333333333,49.0,123.0,0.0555555555555555,1.0,1.0,23.88888888888889,236.0,430.0,0.9444444444444444,1.0,17.0,2.4444444444444446,25.0,44.0,0.9444444444444444,11.0,17.0,0.6532438478747203,5.0,292.0,517.2222222222222,4636.0,9310.0,5.856823266219239,310.0,2618.0,1
2,0.0,0.0,0.0,2.5627705627705626,19.0,592.0,9.047619047619047,129.0,2090.0,1.1774891774891776,6.0,272.0,10.0,2.7,9.0,27.0,0.1,1.0,1.0,22.9,192.0,229.0,0.9,1.0,9.0,0.3,3.0,3.0,0.2,1.0,2.0,1.8874458874458877,9.0,436.0,270.0,2268.0,2700.0,2.3506493506493507,59.0,543.0,1
1,0.0,0.0,0.0,1.4552845528455285,20.0,179.0,8.552845528455284,44.0,1052.0,1.6260162601626016,5.0,200.0,9.0,2.7777777777777777,4.0,25.0,0.0,0.0,0.0,7.333333333333333,14.0,66.0,1.0,1.0,9.0,1.8888888888888888,14.0,17.0,6.333333333333333,43.0,57.0,1.3983739837398377,5.0,172.0,155.0,595.0,1395.0,3.634146341463415,15.0,447.0,1
9,0.1359223300970873,3.0,14.0,4.029652996845426,67.0,6387.0,8.71608832807571,138.0,13815.0,1.8347003154574133,9.0,2908.0,103.0,2.2882882882882885,20.0,254.0,0.0194174757281553,1.0,2.0,13.225225225225223,87.0,1468.0,0.9805825242718448,1.0,101.0,1.0810810810810811,31.0,120.0,1.018018018018018,61.0,113.0,1.1779179810725553,13.0,1867.0,185.28155339805824,1438.0,19084.0,2.9804416403785488,50.0,4724.0,1
3,0.1428571428571428,3.0,3.0,6.039772727272728,82.0,1063.0,12.147727272727272,134.0,2138.0,1.8465909090909087,6.0,325.0,21.0,3.809523809523809,12.0,80.0,0.0,0.0,0.0,7.666666666666667,19.0,161.0,1.0,1.0,21.0,0.9047619047619048,8.0,19.0,0.7142857142857143,4.0,15.0,1.0738636363636365,5.0,189.0,131.1904761904762,451.0,2755.0,4.619318181818182,42.0,813.0,1
0,0.3333333333333333,1.0,1.0,4.310344827586207,26.0,125.0,8.551724137931034,58.0,248.0,1.5862068965517242,5.0,46.0,3.0,1.3333333333333333,2.0,4.0,0.0,0.0,0.0,9.666666666666666,22.0,29.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4482758620689655,9.0,42.0,124.33333333333331,304.0,373.0,1.896551724137931,11.0,55.0,0
1,0.3333333333333333,1.0,3.0,4.375,35.0,735.0,11.660714285714286,97.0,1959.0,2.25,7.0,378.0,9.0,4.818181818181818,18.0,53.0,0.1111111111111111,1.0,1.0,15.181818181818182,68.0,167.0,0.8888888888888888,1.0,8.0,0.1818181818181818,2.0,2.0,0.0909090909090909,1.0,1.0,1.2083333333333333,7.0,203.0,288.0,944.0,2592.0,3.744047619047619,26.0,629.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,1.0,2.0,0.0555555555555555,1.0,2.0,7.0,0.0,0.0,0.0,0.8571428571428571,1.0,6.0,4.857142857142857,13.0,34.0,0.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,2.0,2.0,0.5833333333333334,2.0,21.0,9.714285714285714,18.0,68.0,0.0555555555555555,1.0,2.0,0
0,0.0294117647058823,1.0,1.0,1.922279792746114,28.0,742.0,6.05699481865285,48.0,2338.0,1.3989637305699485,6.0,540.0,34.0,3.1621621621621623,12.0,117.0,0.088235294117647,1.0,3.0,9.891891891891891,48.0,366.0,0.9117647058823528,1.0,31.0,0.4324324324324324,5.0,16.0,0.5405405405405406,16.0,20.0,0.7772020725388601,6.0,300.0,100.26470588235294,347.0,3409.0,2.173575129533679,19.0,839.0,1
4,0.0,0.0,0.0,2.539184952978057,28.0,810.0,5.987460815047022,90.0,1910.0,1.561128526645768,7.0,498.0,15.0,4.133333333333334,12.0,62.0,0.0666666666666666,1.0,1.0,21.266666666666666,54.0,319.0,0.9333333333333332,1.0,14.0,0.8,12.0,12.0,0.0,0.0,0.0,1.5391849529780564,25.0,491.0,187.6,473.0,2814.0,2.0595611285266457,20.0,657.0,0
0,0.0,0.0,0.0,3.28125,27.0,315.0,7.572916666666667,55.0,727.0,1.65625,7.0,159.0,12.0,2.583333333333333,8.0,31.0,0.1666666666666666,1.0,2.0,7.583333333333333,14.0,91.0,0.8333333333333334,1.0,10.0,0.3333333333333333,4.0,4.0,0.4166666666666667,5.0,5.0,1.9791666666666667,9.0,190.0,91.08333333333331,272.0,1093.0,2.708333333333333,18.0,260.0,1
1,0.1333333333333333,1.0,2.0,4.371621621621622,48.0,647.0,11.25,108.0,1665.0,1.885135135135135,7.0,279.0,15.0,4.666666666666667,25.0,70.0,0.0666666666666666,1.0,1.0,9.133333333333333,29.0,137.0,0.9333333333333332,1.0,14.0,0.9333333333333332,11.0,14.0,0.7333333333333333,11.0,11.0,1.7837837837837838,10.0,264.0,149.26666666666668,470.0,2239.0,3.95945945945946,30.0,586.0,1
4,0.1666666666666666,2.0,5.0,4.449035812672176,72.0,1615.0,15.991735537190085,263.0,5805.0,2.1928374655647382,8.0,796.0,30.0,3.323529411764706,13.0,113.0,0.0,0.0,0.0,10.411764705882351,42.0,354.0,1.0,1.0,30.0,0.4411764705882353,8.0,15.0,0.2647058823529412,9.0,9.0,1.9449035812672175,10.0,706.0,248.03333333333333,1274.0,7441.0,5.2865013774104685,82.0,1919.0,1
1,0.0,0.0,0.0,3.736842105263158,32.0,71.0,11.526315789473683,88.0,219.0,1.8421052631578947,6.0,35.0,2.0,6.5,8.0,13.0,0.5,1.0,1.0,9.0,15.0,18.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.4736842105263157,3.0,9.0,140.5,269.0,281.0,3.631578947368421,27.0,69.0,0
1,0.03125,1.0,1.0,5.741747572815534,310.0,2957.0,9.229126213592233,994.0,4753.0,1.2388349514563106,7.0,638.0,32.0,4.454545454545454,23.0,147.0,0.09375,1.0,3.0,15.272727272727272,220.0,504.0,0.90625,1.0,29.0,0.8787878787878788,10.0,29.0,0.3333333333333333,7.0,11.0,1.130097087378641,6.0,582.0,194.8125,2084.0,6234.0,2.2932038834951456,234.0,1181.0,1
4,0.25,3.0,7.0,6.869257950530035,81.0,1944.0,18.335689045936395,229.0,5189.0,2.1130742049469964,8.0,598.0,28.0,2.689655172413793,13.0,78.0,0.0714285714285714,1.0,2.0,9.517241379310343,38.0,276.0,0.9285714285714286,1.0,26.0,5.689655172413793,140.0,165.0,0.0689655172413793,1.0,2.0,1.2932862190812722,11.0,366.0,228.07142857142856,1455.0,6386.0,5.519434628975265,139.0,1562.0,1
7,0.0,0.0,0.0,5.74,72.0,287.0,34.44,488.0,1722.0,1.98,9.0,99.0,1.0,23.0,23.0,23.0,0.0,0.0,0.0,42.0,42.0,42.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,1.1,7.0,55.0,1872.0,1872.0,1872.0,12.46,191.0,623.0,1
0,0.0,0.0,0.0,2.117647058823529,31.0,36.0,13.941176470588236,141.0,237.0,1.2941176470588236,4.0,22.0,2.0,6.5,10.0,13.0,0.0,0.0,0.0,8.5,14.0,17.0,1.0,1.0,2.0,8.5,17.0,17.0,0.0,0.0,0.0,0.5294117647058824,3.0,9.0,154.5,159.0,309.0,5.470588235294118,46.0,93.0,0
3,0.0,0.0,0.0,2.424107142857143,23.0,543.0,5.96875,67.0,1337.0,1.4866071428571428,5.0,333.0,17.0,1.2941176470588236,4.0,22.0,0.1176470588235294,1.0,2.0,12.176470588235292,46.0,207.0,0.8823529411764706,1.0,15.0,0.8235294117647058,6.0,14.0,1.0,8.0,17.0,1.2053571428571428,4.0,270.0,112.05882352941175,505.0,1905.0,2.09375,22.0,469.0,0
9,0.2307692307692307,2.0,3.0,3.230337078651685,37.0,575.0,6.730337078651686,86.0,1198.0,1.4438202247191012,4.0,257.0,13.0,3.875,8.0,62.0,0.0,0.0,0.0,10.6875,33.0,171.0,1.0,1.0,13.0,0.5625,2.0,9.0,0.4375,5.0,7.0,1.1404494382022472,6.0,203.0,133.30769230769232,471.0,1733.0,2.691011235955056,26.0,479.0,1
4,0.0,0.0,0.0,2.4847870182555782,40.0,1225.0,4.47870182555781,56.0,2208.0,1.279918864097363,5.0,631.0,39.0,2.7948717948717947,15.0,109.0,0.0512820512820512,1.0,2.0,11.82051282051282,60.0,461.0,0.9487179487179488,1.0,37.0,3.871794871794872,39.0,151.0,0.8205128205128205,5.0,32.0,0.9411764705882352,6.0,464.0,92.4102564102564,618.0,3604.0,1.6064908722109534,9.0,792.0,0
15,0.05,1.0,1.0,4.9753086419753085,46.0,1209.0,7.296296296296297,51.0,1773.0,1.522633744855967,6.0,370.0,20.0,3.095238095238096,8.0,65.0,0.15,1.0,3.0,10.714285714285714,31.0,225.0,0.85,1.0,17.0,1.238095238095238,8.0,26.0,0.8571428571428571,15.0,18.0,1.3950617283950617,7.0,339.0,125.2,503.0,2504.0,2.57201646090535,16.0,625.0,1
